country_mentioned,author_country,weight,x,y,from,name,xend,yend,to
united kingdom,brunei,0.024390243902439025,114.72203035,4.51968958,36,United Kingdom,-2.86563164,54.12387156,77
united kingdom,canada,0.1951219512195122,-98.30777028,61.36206324,26,United Kingdom,-2.86563164,54.12387156,77
united kingdom,china,0.12195121951219512,103.81907349,36.56176546,42,United Kingdom,-2.86563164,54.12387156,77
united kingdom,finland,0.04878048780487805,26.2746656,64.49884603,70,United Kingdom,-2.86563164,54.12387156,77
united kingdom,france,0.024390243902439025,-2.76172945,42.17344011,73,United Kingdom,-2.86563164,54.12387156,77
united kingdom,germany,0.14634146341463414,10.38578051,51.10698181,58,United Kingdom,-2.86563164,54.12387156,77
united kingdom,greece,0.04878048780487805,22.95555794,39.07469623,85,United Kingdom,-2.86563164,54.12387156,77
united kingdom,hungary,0.04878048780487805,19.39559116,47.16277506,96,United Kingdom,-2.86563164,54.12387156,77
united kingdom,india,0.04878048780487805,79.6119761,22.88578212,99,United Kingdom,-2.86563164,54.12387156,77
united kingdom,iran,0.024390243902439025,54.27407004,32.57503292,103,United Kingdom,-2.86563164,54.12387156,77
united kingdom,italy,0.024390243902439025,12.07001339,42.79662641,107,United Kingdom,-2.86563164,54.12387156,77
united kingdom,japan,0.02168021680216802,138.03089558,37.59230135,111,United Kingdom,-2.86563164,54.12387156,77
united kingdom,jordan,0.024390243902439025,36.77136104,31.24579091,110,United Kingdom,-2.86563164,54.12387156,77
united kingdom,latvia,0.024390243902439025,24.91235983,56.85085163,132,United Kingdom,-2.86563164,54.12387156,77
united kingdom,netherlands,0.024390243902439025,5.28144793,52.1007899,162,United Kingdom,-2.86563164,54.12387156,77
united kingdom,new zealand,0.024390243902439025,171.48492347,-41.81113557,166,United Kingdom,-2.86563164,54.12387156,77
united kingdom,norway,0.024390243902439025,15.34834656,68.75015572,163,United Kingdom,-2.86563164,54.12387156,77
united kingdom,poland,0.024390243902439025,19.39012835,52.12759564,175,United Kingdom,-2.86563164,54.12387156,77
united kingdom,romania,0.024390243902439025,24.97293039,45.85243127,183,United Kingdom,-2.86563164,54.12387156,77
united kingdom,russia,0.04878048780487805,96.68656112,61.98052209,184,United Kingdom,-2.86563164,54.12387156,77
united kingdom,saudi arabia,0.024390243902439025,44.53686271,24.12245841,187,United Kingdom,-2.86563164,54.12387156,77
united kingdom,serbia,0.024390243902439025,20.78958334,44.2215032,201,United Kingdom,-2.86563164,54.12387156,77
united kingdom,south africa,0.07317073170731707,25.08390093,-29.00034095,239,United Kingdom,-2.86563164,54.12387156,77
united kingdom,spain,0.04878048780487805,-3.64755047,40.24448698,67,United Kingdom,-2.86563164,54.12387156,77
united kingdom,sri lanka,0.024390243902439025,80.70108238,7.61266509,128,United Kingdom,-2.86563164,54.12387156,77
united kingdom,sweden,0.024390243902439025,16.74558049,62.77966519,206,United Kingdom,-2.86563164,54.12387156,77
united kingdom,taiwan,0.024390243902439025,120.95427281,23.7539928,222,United Kingdom,-2.86563164,54.12387156,77
united kingdom,united states,0.7073170731707317,-112.4616737,45.6795472,227,United Kingdom,-2.86563164,54.12387156,77
united states,algeria,0.024390243902439025,2.61732301,28.15893849,63,United States,-112.4616737,45.6795472,227
united states,argentina,0.024390243902439025,-65.17980692,-35.3813488,9,United States,-112.4616737,45.6795472,227
united states,australia,0.12195121951219512,134.49100008,-25.73288704,16,United States,-112.4616737,45.6795472,227
united states,bangladesh,0.024390243902439025,90.23812743,23.86731158,23,United States,-112.4616737,45.6795472,227
united states,belgium,0.024390243902439025,4.64065114,50.63981576,20,United States,-112.4616737,45.6795472,227
united states,canada,0.24119241192411925,-98.30777028,61.36206324,26,United States,-112.4616737,45.6795472,227
united states,china,0.024390243902439025,103.81907349,36.56176546,42,United States,-112.4616737,45.6795472,227
united states,czech rep.,0.024390243902439025,15.31240163,49.73341233,57,United States,-112.4616737,45.6795472,227
united states,denmark,0.04878048780487805,10.02800992,55.98125296,61,United States,-112.4616737,45.6795472,227
united states,germany,0.04878048780487805,10.38578051,51.10698181,58,United States,-112.4616737,45.6795472,227
united states,india,0.17073170731707318,79.6119761,22.88578212,99,United States,-112.4616737,45.6795472,227
united states,indonesia,0.024390243902439025,117.24011366,-2.21505456,97,United States,-112.4616737,45.6795472,227
united states,iran,0.04878048780487805,54.27407004,32.57503292,103,United States,-112.4616737,45.6795472,227
united states,italy,0.024390243902439025,12.07001339,42.79662641,107,United States,-112.4616737,45.6795472,227
united states,japan,0.024390243902439025,138.03089558,37.59230135,111,United States,-112.4616737,45.6795472,227
united states,mexico,0.04878048780487805,-102.52345169,23.94753724,140,United States,-112.4616737,45.6795472,227
united states,netherlands,0.07317073170731707,5.28144793,52.1007899,162,United States,-112.4616737,45.6795472,227
united states,saudi arabia,0.024390243902439025,44.53686271,24.12245841,187,United States,-112.4616737,45.6795472,227
united states,spain,0.024390243902439025,-3.64755047,40.24448698,67,United States,-112.4616737,45.6795472,227
united states,tunisia,0.024390243902439025,9.55288359,34.11956246,220,United States,-112.4616737,45.6795472,227
united states,turkey,0.024390243902439025,35.16895346,39.0616029,221,United States,-112.4616737,45.6795472,227
united states,united arab emirates,0.024390243902439025,54.3001671,23.90528188,8,United States,-112.4616737,45.6795472,227
united states,united kingdom,0.17073170731707318,-2.86563164,54.12387156,77,United States,-112.4616737,45.6795472,227
uruguay,israel,0.024390243902439025,35.00444693,31.46110101,106,Uruguay,-56.01807053,-32.79951534,226
uzbekistan,kyrgyzstan,0.024390243902439025,74.54165513,41.46221943,115,Uzbekistan,63.14001528,41.75554225,228
yemen,netherlands,0.024390243902439025,5.28144793,52.1007899,162,Yemen,47.58676189,15.90928005,238
yemen,slovakia,0.024390243902439025,19.47905218,48.70547528,204,Yemen,47.58676189,15.90928005,238
zambia,united states,0.024390243902439025,-112.4616737,45.6795472,227,Zambia,27.77475946,-13.45824152,240
zimbabwe,united kingdom,0.024390243902439025,-2.86563164,54.12387156,77,Zimbabwe,29.8514412,-19.00420419,241
